,datetime,state,tg,ti,tw1,tw2,tw3,tc1,tc2,tc3,to,thop,tcool,tv,pg,pi,po,pv,dpo,dpf,dpv,mdoti,mdoto,gai,gao,m_add,datetime_tooltip,value_display,event_display,pg_lowpass,po_lowpass,pv_lowpass,pi_lowpass,dpo_lowpass,dpf_lowpass,dpv_lowpass,mdoti_lowpass,mdoto_lowpass,ms,fill_height
11990,2023-01-11 12:08:58.425313,4,0,396.0828552,194.6533356,189.4768524,134.95961,394.976532,586.0175781,344.5493774,309.041748,238.6073303,245.6600037,234.5306091,20.78463252,20.26577036,0,2.319243682,5.547185936,0.681327066,0.840495666,0.34464798,0.195500668,8.569975317,2.800024417,,2023-01-11 12:08:58,,none,22.480559155542842,0.0,2.3531369391805126,21.255967317849976,4.009218720998125,0.673106360859087,0.9695208566518364,0.30449805942963654,0.19734167879498848,0,0.0
11995,2023-01-11 12:09:03.483490,4,0,395.7636719,194.8932037,189.6841583,135.0391846,394.9038391,587.5309448,345.0476685,310.5668335,238.338913,246.2940521,234.7853088,25.27126419,21.70027164,0,2.990712367,2.750518862,0.671712856,1.203699182,0.274242451,0.22567076,8.471535436,2.770723965,,2023-01-11 12:09:03,,none,22.540884213608013,0.0,2.3773642903367853,21.219696460781268,4.0161119390513305,0.6745239258798652,0.9703806493300837,0.30465974604000484,0.19829522977276326,0,0.0
12000,2023-01-11 12:09:08.545108,4,0,395.618988,195.1180267,189.9334412,135.1031647,394.9060059,589.0946655,345.4561157,312.5369873,238.2193604,246.7209015,235.4901733,21.30349469,20.02159993,0,2.288722378,6.661366134,0.681327066,0.7219204,0.358159527,0.188929807,8.597926596,2.812232939,,2023-01-11 12:09:08,,none,22.489051490691175,0.0,2.352976130718335,21.132435642193684,4.141287917392712,0.6767127357235541,0.955446412235039,0.3076642643540408,0.1971981254827535,0,0.0
12005,2023-01-11 12:09:13.610242,4,0,395.5062561,195.3238373,190.0953064,135.196579,394.9562988,590.6206055,346.0752258,313.2764893,238.2595673,247.3681641,235.8035736,23.01268771,19.07543951,0,1.98350934,5.706354535,0.696282505,0.940910756,0.340383706,0.183704586,8.651637233,2.814064217,,2023-01-11 12:09:13,,none,22.48418788052831,0.0,2.329081338925938,21.096096426447925,4.139545661842808,0.677818438973629,0.949367862934668,0.3073798860816289,0.19629407740757546,0,0.0
12010,2023-01-11 12:09:18.670873,4,0,395.3799744,195.5756683,190.2982635,135.2639008,394.8776245,592.1500854,346.6243591,314.0349731,238.4501648,248.3236694,235.8284912,23.01268771,22.43278293,0,2.258201074,2.458887804,0.683463558,0.976162862,0.263404497,0.196191894,8.404891103,2.815285069,,2023-01-11 12:09:18,,none,22.499278273373328,0.0,2.3307772315269455,21.096201490155163,4.109797041345755,0.6785400714033342,0.9492055409182069,0.3066467831931558,0.19631938271815844,0,0.0
12015,2023-01-11 12:09:23.731636,4,0,395.2520142,195.9158325,190.5200348,135.3261108,394.9078979,593.8050537,346.9600525,316.3586731,238.536911,248.3533783,235.8388062,23.7757203,21.48662251,0,2.319243682,2.475979734,0.652484434,0.914204615,0.262262464,0.197461614,8.471167735,2.805518252,,2023-01-11 12:09:23,,none,22.45904071736686,0.0,2.3517926065763812,21.060340175117815,4.0958031647958375,0.6790040926087302,0.9492756502667582,0.3065617958595287,0.19686945714517065,0,0.0
12020,2023-01-11 12:09:28.799157,4,0,395.1939392,196.4624481,190.7394562,135.3924866,395.0163269,595.355896,347.5613403,314.3551025,237.1368561,251.6801147,236.0253906,20.17420645,20.6015047,0,2.136115859,4.577218899,0.656757417,0.688804786,0.327435359,0.18316435,8.535719838,2.809791234,,2023-01-11 12:09:28,,none,22.347287237873335,0.0,2.3889526737153766,20.97770269156301,4.085540626139395,0.6799266919313888,0.9636342157356818,0.3062118748087435,0.19808428122252042,0,0.0
12025,2023-01-11 12:09:33.872767,4,0,395.2588501,197.1815338,190.9629822,135.4807281,395.0428162,596.9620361,348.0756836,315.6197205,238.7979889,248.7564545,236.207077,24.08093334,21.21193078,0,2.014030643,2.94921255,0.706964962,1.001800757,0.280962177,0.184504717,8.482590438,2.818947625,,2023-01-11 12:09:33,,none,22.355972827291836,0.0,2.4541619108844595,20.85196783078143,4.059819755884161,0.6815540858942402,0.9911695185270248,0.30488074919170616,0.2004147809717802,0,0.0
12030,2023-01-11 12:09:38.936845,4,0,395.4310913,198.0999756,191.1233826,135.5816498,394.9089355,598.6123657,348.401062,316.3694763,238.1977692,250.045929,236.6750183,21.94444207,19.31960994,0,3.479053229,6.162495422,0.68773654,1.125717251,0.347878757,0.235287546,8.603364455,2.825662312,,2023-01-11 12:09:38,,none,22.24653251240335,0.0,2.53833856498081,20.675659375206905,4.233054259565785,0.6842254856414752,1.0317352699661027,0.308720042746267,0.20382257762874445,0,0.0
12035,2023-01-11 12:09:44.005255,4,0,395.7359314,198.9946747,190.9778137,135.6705322,395.0883179,600.1982422,349.0237732,317.4083862,238.3953094,249.2871552,237.760376,22.82955988,21.70027164,0,2.990712367,2.315742889,0.685600049,1.024233915,0.255329376,0.21987112,8.42779776,2.823831034,,2023-01-11 12:09:44,,none,22.110375470059253,0.0,2.541651175350782,20.59009969529547,4.287132988219059,0.6882539464243517,1.0447376485802387,0.30978040560580067,0.20406691633063248,0,0.0
12040,2023-01-11 12:09:49.063466,4,0,395.9868774,199.6474915,190.7836609,135.7598877,395.3416443,602.1810913,349.5471802,317.5594788,237.7849426,251.1013031,238.6669922,19.7774295,21.91392077,0,2.319243682,2.848797461,0.666371627,1.03277988,0.27862929,0.198520516,8.401139574,2.82138933,,2023-01-11 12:09:49,,none,21.951916569404975,0.0,2.4614178840430836,20.484852431023466,4.312706307545735,0.6930103505884153,1.0367196622896282,0.31018998911058293,0.20111060298150402,0,0.0
12045,2023-01-11 12:09:54.132047,4,0,396.1269226,200.264389,190.7252502,135.9011688,395.4137268,603.8354492,350.0688171,317.4145813,238.0307007,250.9552917,239.3874664,22.40226163,20.05212123,0,2.014030643,6.343028934,0.7219204,1.008210231,0.35467225,0.183821037,8.519330161,2.818947625,,2023-01-11 12:09:54,,none,21.87195625550789,0.0,2.361921799805788,20.379135569664637,4.409951973730509,0.6973096285507112,1.022000362818269,0.3123607034960675,0.19737539427428852,0,0.0
12050,2023-01-11 12:09:59.216049,4,0,396.138092,200.6479034,190.7274017,136.0391541,395.3274841,605.5562744,350.3898926,315.3753357,237.6641693,252.2012939,239.6477814,20.75411122,21.85287816,0,2.22767977,3.114790624,0.737944085,0.842632157,0.288554723,0.191754245,8.39475944,2.829324869,,2023-01-11 12:09:59,,none,21.771822259865548,0.0,2.2833542350729235,20.35401446315505,4.399523749760137,0.7007659218460802,1.0086225057192082,0.31267277487989753,0.19430265697172622,0,0.0
12055,2023-01-11 12:10:04.283727,4,0,396.0813293,201.0213623,190.7739563,136.1593628,395.4211121,607.2269897,350.9550171,315.5056152,236.2613373,253.9243164,239.8664551,22.40226163,18.49553473,0,1.952988036,5.329263826,0.686668294,1.007141985,0.331193695,0.18025368,8.61918793,2.832376999,,2023-01-11 12:10:04,,none,21.693324559371746,0.0,2.2264704538214346,20.287791487629526,4.415303547906135,0.7022417094838675,1.0025886853478096,0.3135275997132545,0.19200239358659651,0,0.0
12060,2023-01-11 12:10:09.345874,4,0,396.0997925,201.3505707,190.7871704,136.3119507,395.4682922,608.9384155,351.477417,316.4308167,237.1588898,251.4804688,240.0703583,20.6015047,20.93723904,0,1.98350934,5.463862776,0.693077768,1.111830057,0.346726384,0.178732713,8.44094812,2.833597851,,2023-01-11 12:10:09,,none,21.565072248234298,0.0,2.1953740266613413,20.332399483725723,4.396316553296846,0.7036084396319824,0.9953431097527681,0.31359249449362175,0.19074144462850443,0,0.0
12065,2023-01-11 12:10:14.411952,4,0,396.1351624,201.6642761,190.8781128,136.4639282,395.3936768,610.6500244,351.823761,317.3828735,237.3072357,252.8713531,240.2337799,23.7757203,20.5709834,0,2.044551947,4.414845562,0.715510927,0.867201807,0.32326751,0.185505318,8.461748966,2.834818703,,2023-01-11 12:10:14,,none,21.598699140217096,0.0,2.184236867647896,20.348292258645685,4.293321487768737,0.7054329804852634,0.9883787840698933,0.31107053023487957,0.190279085684598,0,0.0
12070,2023-01-11 12:10:19.495476,4,0,396.1607361,201.9822083,191.0264893,136.6024017,395.2974548,612.3452148,352.3552551,319.2915344,237.2517395,252.650528,240.2201233,20.72358992,22.40226163,0,2.136115859,3.219478696,0.708033207,1.280612868,0.293754739,0.181616517,8.330483373,2.827493591,,2023-01-11 12:10:19,,none,21.616900362482987,0.0,2.1920700927929997,20.348853188906318,4.247899791142858,0.7079726110022033,0.9877895284744794,0.3093914340531391,0.19057950760892042,0,0.0
12075,2023-01-11 12:10:24.570839,4,0,396.1153564,202.3167419,191.1853638,136.7554321,395.0708923,614.3980713,352.9132996,322.4416504,232.848999,255.0016632,240.5223846,20.35733427,18.46501343,0,2.288722378,6.707300696,0.703760225,0.836222683,0.346821955,0.19329014,8.601248288,2.839091686,,2023-01-11 12:10:24,,none,21.610567923837202,0.0,2.2033375725574853,20.310553775975578,4.284219512548049,0.710646201282898,0.9818846423155531,0.3097693823671301,0.19115181525443015,0,0.0
12080,2023-01-11 12:10:29.650820,4,0,396.1069641,202.6821136,191.354126,136.9318237,395.0093994,616.1724243,353.3594055,322.3742065,236.4996338,253.5657654,241.1127014,24.5387529,20.78463252,0,2.38028629,2.430045172,0.7219204,0.931296545,0.258593304,0.198908223,8.428706747,2.842754242,,2023-01-11 12:10:29,,none,21.651973642278882,0.0,2.2116469819041336,20.33763446679461,4.237670206304538,0.7132170321803224,0.9808252763372649,0.30867053994392846,0.19163977147159741,0,0.0
12085,2023-01-11 12:10:34.712365,4,0,396.1179199,202.9278412,191.6052704,137.0887146,394.8026733,617.9082642,353.7151184,323.6580811,236.9247589,253.4341583,241.8122864,21.45610121,19.0449182,0,2.22767977,6.523562447,0.731534611,1.05734953,0.349668067,0.193768581,8.558260072,2.847027225,,2023-01-11 12:10:34,,none,21.56936129886725,0.0,2.2086282206725705,20.334252550899706,4.324482966259289,0.7152305840444396,0.9787357004260411,0.3105110392175322,0.19154002421311317,0,0.0
12090,2023-01-11 12:10:39.793100,4,0,396.0947876,203.1558838,191.9244385,137.2175903,394.77948,619.633728,354.2637329,324.4828491,236.4662933,254.0357208,242.4586639,20.50994079,22.03600598,0,2.105594555,4.659473813,0.747558296,0.986845318,0.334949149,0.188234183,8.361237738,2.847637651,,2023-01-11 12:10:39,,none,21.491673893688944,0.0,2.2130445227931808,20.469579190787442,4.2684513418130665,0.7156547474223651,0.9755856328577892,0.3096603491768017,0.1917181447910921,0,0.0
12095,2023-01-11 12:10:44.849823,4,0,396.0266724,203.3826294,192.2713928,137.406601,394.83078,621.4447632,354.6703491,324.4348755,236.3069916,253.9881134,242.6750031,22.34121902,20.6015047,0,2.532892809,3.12547308,0.674917592,0.831949701,0.285636078,0.199304684,8.45202139,2.850689781,,2023-01-11 12:10:44,,none,21.625405021805896,0.0,2.2353515883170263,20.563985643342647,4.177073396603783,0.7151157838074277,0.978561049628915,0.3075590604834813,0.19260989035618373,0,0.0
12100,2023-01-11 12:10:49.918850,4,0,396.0270081,203.590332,192.5480804,137.6148834,394.9401855,623.1575928,355.0059509,325.1946411,236.4520111,254.3466644,243.1040192,23.31790074,21.4255799,0,2.044551947,3.019716762,0.711237944,0.941979001,0.283983509,0.185374513,8.395267931,2.840312538,,2023-01-11 12:10:49,,none,21.748942262634735,0.0,2.245742679878427,20.6622035463969,4.160978090790783,0.7149390733482274,0.9832479343830621,0.30747739240244387,0.1930378598106857,0,0.0
12105,2023-01-11 12:10:54.988492,4,0,396.0805359,203.7635803,192.8177338,137.8260803,394.8945007,624.9171143,355.5598755,326.540802,236.3744812,255.2545166,243.7573853,21.27297339,19.41117385,0,2.441328898,6.33661946,0.731534611,1.016756196,0.350332082,0.202161695,8.533829835,2.854352338,,2023-01-11 12:10:54,,none,21.84281136357879,0.0,2.2476467175734336,20.716597405102384,4.1311391169706235,0.7152393206568841,0.9825776020119342,0.30655927217497075,0.19300274376872767,0,0.0
12110,2023-01-11 12:11:00.060705,4,0,396.135498,203.9203644,193.1213074,137.9599915,394.800415,626.678772,356.0190125,327.3487854,236.0069427,255.6126862,244.2784729,19.86899341,22.49382554,0,2.22767977,3.2429801,0.686668294,1.127853742,0.294838599,0.192380255,8.3273188,2.85557319,,2023-01-11 12:11:00,,none,21.98168782166785,0.0,2.2565878571467883,20.855667162883336,3.9318444084290722,0.7152547114546035,0.9888323757300513,0.30151050032501286,0.1932842774291997,0,0.0
12115,2023-01-11 12:11:05.133109,4,0,396.1282654,204.0894623,193.382019,138.0713654,394.6894531,628.8049316,356.5239563,327.5713501,236.2548065,255.3359528,244.8082428,23.80624161,20.41837688,0,2.563414113,2.379837627,0.662098645,0.935569528,0.255586941,0.203948642,8.475406189,2.857404468,,2023-01-11 12:11:05,,none,22.18009858505707,0.0,2.2618036964588417,20.825778628937247,3.8299005084612503,0.7169289355341799,0.9933659184704641,0.29853521397450544,0.19338848617588464,0,0.0
12120,2023-01-11 12:11:10.203931,4,0,396.0306702,204.2118225,193.6216583,138.2032928,394.6496582,630.5126343,356.8241882,328.1645813,235.8313446,256.3734436,245.6057434,23.59259248,21.18140947,0,2.136115859,3.457697473,0.734739348,1.009278476,0.298537258,0.188998071,8.427150002,2.860456599,,2023-01-11 12:11:10,,none,22.179511770448187,0.0,2.2390308174202778,20.74429446968762,3.9091786060850073,0.720147083700006,0.9882801310184308,0.3002126645897237,0.192433918743101,0,0.0
12125,2023-01-11 12:11:15.274454,4,0,395.9007568,204.3235168,193.7069244,138.3223877,394.7096558,632.2798462,357.341156,328.8397827,236.0912628,255.6667633,246.1173096,20.38785557,18.64814125,0,2.105594555,7.0,0.731534611,0.89818093,0.350483355,0.187299936,8.606675417,2.850689781,,2023-01-11 12:11:15,,none,21.975940928972378,0.0,2.2179769838250496,20.654285813669905,4.111366108845879,0.7237958377005868,0.9871262901888804,0.3049262027984892,0.19156752267620533,0,0.0
12130,2023-01-11 12:11:20.332295,4,0,395.6225891,204.529068,193.5916901,138.4363708,394.7134399,633.9974976,357.8210144,329.3028564,231.366684,256.0019836,246.1358032,21.3645373,19.89951471,0,2.532892809,6.272524722,0.713374435,1.037052863,0.35296232,0.205263042,8.514751103,2.864119155,,2023-01-11 12:11:20,,none,21.78317794294621,0.0,2.2197456789040926,20.633874774105482,4.238226704931927,0.7264365283530456,0.994415827970627,0.3084354314284797,0.191623534937522,0,0.0
12135,2023-01-11 12:11:25.389644,4,0,395.378479,204.6433258,193.4945068,138.4577637,394.5227966,635.7479858,358.1169739,327.3930664,235.5755157,257.0772095,246.0196533,20.32681297,21.73079294,0,2.22767977,3.216273959,0.732602857,0.970821634,0.292044879,0.192974926,8.375948891,2.865950433,,2023-01-11 12:11:25,,none,21.632283619129634,0.0,2.202592544518808,20.672994760534852,4.2216912103933595,0.7293054592228048,0.995656513281713,0.30881744511627757,0.1908122453578043,0,0.0
12140,2023-01-11 12:11:30.473969,4,0,395.1290588,204.6711884,193.4381714,138.5132141,394.3544922,637.395874,358.6834412,325.84729,235.325058,256.8226013,245.5952911,23.37894335,19.99107862,0,1.952988036,2.551825174,0.724056892,0.892839702,0.262261823,0.180670345,8.489969844,2.870223416,,2023-01-11 12:11:30,,none,21.684221259456407,0.0,2.191826454517755,20.61879822177404,4.1886973734545565,0.7311719438676961,0.9966530714469993,0.30788551904032985,0.19021505670472316,0,0.0
12145,2023-01-11 12:11:35.531459,4,0,394.973999,204.7358704,193.5674591,138.5670319,394.2866211,639.1654053,359.0802002,323.7702942,235.6735077,257.0943604,244.7801056,20.96776035,19.19752472,0,2.166637163,6.934837016,0.756104261,0.995391283,0.354718233,0.190637386,8.542802727,2.86961299,,2023-01-11 12:11:35,,none,21.577673515259605,0.0,2.2200369421659447,20.58831436280573,4.282466695388097,0.7333103515847372,1.0059380929034754,0.3101890297061508,0.19135015733550367,0,0.0
12150,2023-01-11 12:11:40.593866,4,0,394.6687927,204.8430328,193.7306061,138.6104279,393.9855042,640.9281006,359.3896484,323.9269409,232.4633331,262.2127991,244.1170349,20.14368514,20.6015047,0,2.166637163,3.336985716,0.702691979,0.954797949,0.29316404,0.190676115,8.439847071,2.869002564,,2023-01-11 12:11:40,,none,21.525465244170896,0.0,2.276804971092111,20.69527555959328,4.1702962862991315,0.7344852047160103,1.0239528999105538,0.30814183361718295,0.19359590965013934,0,0.0
12155,2023-01-11 12:11:45.660899,4,0,394.3401184,204.9158325,193.8654175,138.6888275,393.7286072,642.5774536,359.9280396,324.0346069,235.7001801,256.8746338,243.9960022,23.28737944,20.41837688,0,2.319243682,2.823159565,0.743285313,0.812721279,0.274345724,0.192625071,8.446448678,2.865950433,,2023-01-11 12:11:45,,none,21.63880070999607,0.0,2.3461820065832346,20.75251123110702,4.14074487060929,0.735605660226002,1.0488401430400247,0.3074877005134599,0.19620047915304578,0,0.0
12160,2023-01-11 12:11:50.715781,4,0,394.0749817,205.0093231,194.0001373,138.7006531,393.2586365,644.6192627,360.427124,324.3134766,234.8018646,257.7088928,244.1785278,23.98936943,22.31069772,0,2.746541936,2.071114638,0.725125137,1.138536198,0.244785324,0.214580483,8.318645157,2.873885972,,2023-01-11 12:11:50,,none,21.702462719195463,0.0,2.3931371510456683,20.774820605035053,4.162806375142914,0.7367501458553851,1.0634586666065255,0.30804522270459644,0.1978754838874312,0,0.0
12165,2023-01-11 12:11:55.769756,4,0,393.8345032,205.048233,194.12883,138.730484,393.1065369,646.3071289,360.854248,324.7585754,234.4536438,258.0749207,244.9183197,20.47941948,21.57818642,0,2.502371505,3.035740447,0.756104261,1.256043218,0.285434682,0.204227854,8.387860956,2.874496398,,2023-01-11 12:11:55,,none,21.643589257996435,0.0,2.35186229782903,20.720785579446947,4.176124845242976,0.7394916950351689,1.0635199656489267,0.30846158813180125,0.19611400291946232,0,0.0
12170,2023-01-11 12:12:00.827794,4,0,393.5953369,205.0643921,194.1607819,138.7181854,392.8099365,647.9642944,361.1114807,325.274231,233.8305817,258.8397827,245.3467102,21.94444207,18.15980039,0,2.014030643,6.231931388,0.698418996,0.970821634,0.340944541,0.183289454,8.62943557,2.876938103,,2023-01-11 12:12:00,,none,21.588915653991783,0.0,2.284679084170767,20.61656767521113,4.219034956546713,0.7418492873133632,1.0451062996703433,0.3095457897852289,0.19333154421445303,0,0.0
12175,2023-01-11 12:12:05.894641,4,0,393.4371643,205.0165558,194.1651917,138.6780396,392.6594849,649.581604,361.6392517,325.8001099,234.563324,259.1554565,245.2574005,20.26577036,23.31790074,0,2.38028629,2.885117812,0.755036015,1.053076547,0.283832722,0.199863302,8.267785921,2.879990233,,2023-01-11 12:12:05,,none,21.517275066464816,0.0,2.2343450053390956,20.64490712871618,4.140269139872269,0.7439128466697902,1.0300187222896657,0.3082100981137215,0.19121616048493126,0,0.0
12180,2023-01-11 12:12:10.985811,4,0,393.4567566,204.9663391,194.1124573,138.628006,392.4512024,651.2099609,362.1167603,327.5826416,234.0926514,258.2943726,245.4307861,22.21913381,21.05932426,0,2.288722378,2.549688683,0.742217068,0.837290929,0.264904703,0.192410752,8.409784641,2.870833842,,2023-01-11 12:12:10,,none,21.57235909618184,0.0,2.1853089798245318,20.59665971232267,4.057003279235567,0.7455259782247967,1.0233390512843263,0.3063404877027643,0.18917186893346954,0,0.0
