,datetime,state,tg,ti,tw1,tw2,tw3,tc1,tc2,tc3,to,thop,tcool,tv,pg,pi,po,pv,dpo,dpf,dpv,mdoti,mdoto,gai,gao,m_add,sfl,datetime_tooltip,value_display,event_display,pg_lowpass,po_lowpass,pv_lowpass,pi_lowpass,dpo_lowpass,dpf_lowpass,dpv_lowpass,mdoti_lowpass,mdoto_lowpass,sfl_lowpass,ms,fill_height
23315,2023-02-23 15:27:57.837511,4,0,312.7864075,219.5015717,243.2983551,192.6639404,322.5377502,406.2330627,371.3945618,290.9035339,232.4328613,11.42075062,236.5848846,18.12927909,14.64985045,0,4.364171041,5.503387865,0,1.421621292,0.326403309,0.265028968,5.212483169,2.99719204,0.0,2.654796301,2023-02-23 15:27:57,,none,17.21708398633179,0.0,4.4965299480894325,15.75214633093755,3.47272299785945,0.0,1.3893811426258895,0.2866399829026176,0.264730954333308,2.6547765493528988,1330.8963647795088,2.823199203103727
23320,2023-02-23 15:28:02.907292,4,0,312.7251892,219.4469757,243.2523651,192.5605621,322.438446,406.3526306,371.3013611,289.4299927,232.3625641,11.41388607,236.1464844,16.81686302,17.24416127,0,4.058958003,3.235502381,0,0.976162862,0.297999141,0.23586205,5.098409212,2.980710536,0.0,2.655259309,2023-02-23 15:28:02,,none,17.078049581621332,0.0,4.424400849825384,15.64096387933021,3.4362042745047336,0.0,1.3484812056952509,0.28604464429061605,0.26150555852232765,2.6555524911098325,1331.6187585936852,2.824385350337242
23325,2023-02-23 15:28:07.969690,4,0,312.591156,219.409668,243.300354,192.523056,322.3345032,406.3928833,370.9901123,288.0167847,232.33638,11.37137985,235.7316284,16.42008607,13.42899829,0,4.058958003,3.355145892,0,1.429099011,0.283999449,0.259248102,5.258248585,2.974606275,0.0,2.655722317,2023-02-23 15:28:07,,none,16.96456764960001,0.0,4.377634235139186,15.504430614335366,3.404217661050838,0.0,1.322513012517873,0.2847163689750995,0.25949248039914696,2.6566639029613217,1332.3401004031439,2.8255714975707567
23330,2023-02-23 15:28:13.022870,4,0,312.3620911,219.3553772,243.3749084,192.5283813,322.1140747,406.3937988,370.9714966,286.9447632,232.247345,11.33453465,235.2888336,15.80965999,13.91733915,0,4.455734953,5.541844708,0,1.295568307,0.319368819,0.261329425,5.219861112,2.978879258,0.0,2.669149554,2023-02-23 15:28:13,,none,16.932688411569764,0.0,4.364602142615047,15.426533066167696,3.3918478929146705,0.0,1.3200974341753653,0.28289584451986916,0.2595333592619117,2.6577908121609672,1333.0601287384745,2.826757644804271
23335,2023-02-23 15:28:18.087156,4,0,312.0250854,219.3165588,243.4248962,192.4542542,321.9081116,406.424469,370.752655,285.6236572,232.1918488,11.31548405,234.8756561,16.6947778,14.80245696,0,4.333649738,4.868849957,0,1.29236357,0.321344454,0.259293304,5.173675819,2.972774997,0.0,2.652018252,2023-02-23 15:28:18,,none,16.928223566660332,0.0,4.342265029736608,15.416885113413814,3.413074106238986,0.0,1.3210179655292476,0.283392896293907,0.25948849250764916,2.6577135164724917,1333.781739569321,2.827943792037786
23340,2023-02-23 15:28:23.151306,4,0,311.8312988,219.2679291,243.4151001,192.2851563,321.7737427,406.4382324,370.4802856,284.6273499,232.1051941,11.34669399,234.4105072,17.64093822,15.16871261,0,4.181043218,3.598705897,0,1.353253571,0.299643877,0.259390222,5.155813542,2.96911244,0.0,2.654333293,2023-02-23 15:28:23,,none,16.94564104868313,0.0,4.325663423156061,15.410015977906292,3.4391332886562336,0.0,1.3270926481664758,0.2845005643054521,0.25963510232665493,2.6579033765467925,1334.5033310215085,2.8291299392713007
23345,2023-02-23 15:28:28.209132,4,0,311.710907,219.2185516,243.4111786,192.0678711,321.6103516,406.4750061,369.9368896,283.9657288,232.049942,11.38559151,233.9893188,16.08435173,14.13098828,0,4.486256257,4.46932609,0,1.534855329,0.310624299,0.272170319,5.197343011,2.956903919,0.0,2.656185325,2023-02-23 15:28:28,,none,16.92983299217958,0.0,4.3223963486987635,15.37368770651921,3.485200537944826,0.0,1.3385253800488688,0.28583307561823046,0.2601525989047821,2.658724866777297,1335.2240213660382,2.8303160865048156
23350,2023-02-23 15:28:33.278727,4,0,311.5737305,219.1751709,243.399292,191.8288116,321.4795227,406.5207214,369.9400635,283.055542,231.9630737,11.36349487,233.5083618,16.02330912,14.10046698,0,4.577820168,5.272646807,0,1.441917959,0.319600221,0.270576588,5.193895055,2.945305823,0.0,2.655722317,2023-02-23 15:28:33,,none,16.950566719408393,0.0,4.313662624489807,15.321336670558503,3.513317593735192,0.0,1.3360191791302332,0.2860554536106948,0.2600389968861518,2.660193585824658,1335.9463886770482,2.8315022337383304
23355,2023-02-23 15:28:38.335333,4,0,311.4277039,219.1285553,243.4239655,191.6448822,321.324707,406.5801697,369.7450562,282.5600281,231.9044037,11.41003418,232.9666443,17.06103345,15.62653217,0,4.364171041,2.136277622,0,1.269930411,0.25023127,0.259161275,5.124520459,2.934318154,0.0,2.658037358,2023-02-23 15:28:38,,none,16.92016159219335,0.0,4.289596611989736,15.296424364248061,3.512822788624631,0.0,1.3275513251598163,0.2855943801572321,0.25932295304157177,2.662563777550222,1336.6669051836047,2.832688380971845
23360,2023-02-23 15:28:43.379569,4,0,311.1998596,219.0871124,243.42099,191.4454803,321.1410828,406.6417847,369.5957642,282.0122681,231.858429,11.47779274,232.4106903,17.30520388,14.86349957,0,4.242085826,4.176626785,0,1.053076547,0.310898246,0.244557606,5.15818143,2.943474545,0.0,2.671927603,2023-02-23 15:28:43,,none,16.88348331264561,0.0,4.26779087743013,15.28974052954729,3.4995238087338194,0.0,1.3067706446405527,0.28550753674041895,0.2580568713751477,2.6651481469636877,1337.385659087106,2.8338745282053597
23365,2023-02-23 15:28:48.414620,4,0,310.9206238,219.0602417,243.4268799,191.244812,320.9156494,406.6980896,369.7570801,281.6159973,231.7891846,11.45209026,231.7247314,15.77913869,15.22975522,0,3.875830179,2.450341839,0,1.236814797,0.262855302,0.249289177,5.135601386,2.936759858,0.0,2.671927603,2023-02-23 15:28:48,,none,16.901374381617597,0.0,4.263591272812831,15.263422530558168,3.502447687761842,0.0,1.2846460589952255,0.2856483912539983,0.25709511465662077,2.6666430679179993,1338.1031042186535,2.8347602514620083
23370,2023-02-23 15:28:53.486599,4,0,310.6179199,219.002182,243.3719635,191.0123444,320.7071228,406.719574,370.0681152,282.1676636,231.6996765,11.40558815,231.05896,18.2513643,15.9012239,0,4.394692345,2.466365523,0,1.266725675,0.265698698,0.259971379,5.104595703,2.928213893,0.0,2.671001587,2023-02-23 15:28:53,,none,16.951867115549877,0.0,4.269881439670456,15.238776044816476,3.5085193849858785,0.0,1.277053435204361,0.2853086785627955,0.25717081763928223,2.667173149394276,1338.8258112261617,2.835445692067413
23375,2023-02-23 15:28:58.547708,4,0,310.3985291,218.9573822,243.3343811,190.8035278,320.4129944,406.7969055,370.2739563,281.6938782,231.6370392,11.37631226,230.405838,16.96946954,13.42899829,0,4.089479307,4.960719082,0,1.093669882,0.31077957,0.245636728,5.212974612,2.909290685,0.0,2.655722317,2023-02-23 15:28:58,,none,16.939393725316183,0.0,4.267422240761792,15.224931530175002,3.448324387386389,0.0,1.2633223440397483,0.28350456673902025,0.25676451913122394,2.667110640940697,1339.5469693658272,2.8361311326728176
23380,2023-02-23 15:29:03.625970,4,0,310.1582947,218.8981171,243.2218933,190.5526886,320.1945496,406.8265686,370.8235779,281.1522827,231.545639,11.34285069,229.636795,16.32852216,16.6947778,0,4.455734953,3.119063606,0,1.214381638,0.292732837,0.258381872,5.067121258,2.902575998,0.0,2.658963374,2023-02-23 15:29:03,,none,16.936503728010603,0.0,4.265074895027615,15.221333529639466,3.3762868987600823,0.0,1.2481747648064916,0.2814013317597699,0.2562203083875066,2.6683231045573126,1340.2705716388973,2.836816573278222
23385,2023-02-23 15:29:08.696511,4,0,310.0133972,218.838089,242.9916382,190.3704987,319.9935303,406.8349915,371.3253784,280.2191772,231.4636383,11.31957436,229.144104,15.41288304,16.6337352,0,4.12000061,2.283695519,0,1.350048834,0.260035142,0.259425507,5.069744004,2.909290685,0.0,2.671464595,2023-02-23 15:29:08,,none,16.875702985913584,0.0,4.253603650347527,15.183418369218124,3.355489199967323,0.0,1.2411798871574327,0.27988022356294395,0.2558407692203621,2.6705467039580566,1340.9930737455816,2.8375020138836264
23390,2023-02-23 15:29:13.773157,4,0,310.0524902,218.7696228,242.7909241,190.1967163,319.9144592,406.9012756,371.8007202,279.998291,231.4065704,11.30698299,228.7882996,18.61761995,15.44340435,0,4.242085826,2.154437798,0,1.172720059,0.25087136,0.253038434,5.11507966,2.902575998,0.0,2.675168661,2023-02-23 15:29:13,,none,16.86413932119051,0.0,4.254783964838817,15.137827734848718,3.383989219122744,0.0,1.2394041954051285,0.27950832947849963,0.25590178748777853,2.672506935727172,1341.7164457545823,2.838187454489031
23395,2023-02-23 15:29:18.851521,4,0,310.1800842,218.7172852,242.6043854,190.0390778,319.9245605,406.9282532,371.9381104,279.6264954,231.3572083,11.36137295,228.47229,14.61932914,14.34463741,0,4.150521914,5.084635576,0,1.202630936,0.320518177,0.253339713,5.162075111,2.895250885,0.0,2.675631669,2023-02-23 15:29:18,,none,16.858664208641304,0.0,4.250587757140812,15.132503414271616,3.4121196544260917,0.0,1.2444211626614816,0.27998554891738053,0.25616871286987875,2.6742176490421765,1342.4400625616468,2.8388728950944357
23400,2023-02-23 15:29:23.904886,4,0,310.3163452,218.666275,242.4346771,189.882019,319.9342651,406.9554138,372.463501,279.0122681,231.2646027,11.36367702,228.1178894,17.12207606,14.89402088,0,4.364171041,3.77176169,0,1.369277256,0.302763395,0.265106111,5.139264555,2.881211085,0.0,2.674242644,2023-02-23 15:29:23,,none,16.859164262006544,0.0,4.245359126611689,15.132751598057853,3.44428961404521,0.0,1.2422022799887844,0.28191145383292743,0.25606442899017284,2.675866139908263,1343.1601172576532,2.83955833569984
23405,2023-02-23 15:29:28.974353,4,0,310.4560547,218.6330414,242.2909698,189.7444305,319.967865,406.9732361,372.8166199,278.2189636,231.1723328,11.32968044,227.7694397,16.6947778,15.93174521,0,4.394692345,2.089274814,0,1.063759004,0.249013152,0.248350462,5.092189862,2.875106825,0.0,2.673779636,2023-02-23 15:29:28,,none,16.87166448260579,0.0,4.233825628228834,15.089733073633692,3.4706569856326572,0.0,1.2307969404455545,0.28282571427974895,0.25532365336967344,2.677883143020992,1343.882466329925,2.8402437763052446
23410,2023-02-23 15:29:34.036286,4,0,310.5474548,218.5991058,242.1953888,189.6144562,319.9780273,406.9945984,372.7885132,277.7081604,231.0934906,11.29587078,227.5833588,17.24416127,15.0771487,0,4.27260713,5.725582957,0,1.339366378,0.332837847,0.26228489,5.126395467,2.879990233,0.0,2.678872726,2023-02-23 15:29:34,,none,16.8837307669709,0.0,4.233637151866383,15.108962425015683,3.464005336259449,0.0,1.2238328355303798,0.2829763724777681,0.25498544034132337,2.680623761973747,1344.6037418814676,2.840929216910649
23415,2023-02-23 15:29:39.133416,4,0,310.5804749,218.5668945,242.0910187,189.496521,319.9376221,406.9833069,373.0958252,276.6394348,231.0812683,11.31065273,227.3645477,16.6337352,14.2530735,0,4.303128434,4.942558906,0,1.276339885,0.318080183,0.259930536,5.161349335,2.875717251,0.0,2.695541021,2023-02-23 15:29:39,,none,16.85178516373149,0.0,4.231621686044623,15.101678089394138,3.439362835385139,0.0,1.2248181360931634,0.28241980019884916,0.2551071604175301,2.6833695963747464,1345.3300326585352,2.8416146575160535
23420,2023-02-23 15:29:44.204380,4,0,310.5357971,218.5239563,242.0328827,189.3918762,319.9093933,406.9777527,373.1376038,275.9464722,231.0440216,11.28144932,227.0309601,16.87790563,13.70369003,0,4.181043218,5.707422781,0,1.103284092,0.318267034,0.248384514,5.184392522,2.87266512,0.0,2.692762972,2023-02-23 15:29:44,,none,16.84015381809669,0.0,4.2305577952173685,15.108967445569816,3.4706326431568364,0.0,1.226671765238715,0.283197351333429,0.25523813967805187,2.684606682821411,1346.0525950385497,2.8423000981214583
23425,2023-02-23 15:29:49.275879,4,0,310.5184937,218.4901276,241.9918976,189.2868652,319.8638306,406.9562378,373.0343323,275.513916,230.9885559,11.30868053,226.6237793,16.6642565,14.49724393,0,4.303128434,5.076089611,0,1.159901111,0.321681855,0.253730794,5.145660064,2.866560859,0.0,2.692299963,2023-02-23 15:29:49,,none,16.797185620206644,0.0,4.234331834807663,15.140098565261098,3.502973561911609,0.0,1.232348751562978,0.2844440249957824,0.2556487279937967,2.684389684702228,1346.7752336507901,2.8429855387268628
23430,2023-02-23 15:29:54.331383,4,0,310.4866943,218.4565735,241.9380646,189.2073059,319.83078,406.9613037,373.0994873,275.5879211,230.9544067,11.3104887,226.3831482,17.88510866,15.01610609,0,4.425213649,4.540898547,0,1.21651813,0.318560332,0.258899326,5.129085795,2.849468929,0.0,2.684428824,2023-02-23 15:29:54,,none,16.771053812416003,0.0,4.246114887800727,15.198171075965789,3.4751113486157865,0.0,1.2402953807234254,0.2841027961833663,0.25632861473397783,2.6828852526079534,1347.4955931332104,2.843670979332267
23435,2023-02-23 15:29:59.417976,4,0,310.5059204,218.4329834,241.9016418,189.1145477,319.8167725,406.9764709,373.4005127,275.9413452,230.9057312,11.3342514,226.1921997,16.57269259,14.77193566,0,4.150521914,3.128677817,0,1.282749359,0.2850394,0.257891046,5.135080747,2.842754242,0.0,2.674242644,2023-02-23 15:29:59,,none,16.71658293493033,0.0,4.248989362307646,15.229789097424302,3.446023648609048,0.0,1.247432475943589,0.28360107816440117,0.25680444542087644,2.681130511173918,1347.4289290184163,2.8443564199376716
23440,2023-02-23 15:30:04.477179,4,0,310.6044922,218.4032898,241.8768311,189.0353699,319.8435364,406.9682312,373.492981,276.7182922,230.8441162,11.34228611,226.0731354,16.48112868,14.22255219,0,3.997915395,3.097698694,0,1.182334269,0.281572747,0.250324107,5.156289692,2.848858503,0.0,2.67285362,2023-02-23 15:30:04,,none,16.67365566444602,0.0,4.245955173093022,15.230583703841042,3.400985418200011,0.0,1.2520259852450364,0.2820773803150062,0.25698029498039715,2.680339831512922,1347.1657670880538,2.845041860543076
23445,2023-02-23 15:30:09.526038,4,0,310.7087097,218.3812103,241.8485718,188.9688873,319.855835,406.987915,373.2703857,278.0395813,230.8562317,11.33233833,226.0549011,14.40568001,14.2835948,0,4.27260713,5.347424002,0,1.09153339,0.32221328,0.249125768,5.151961553,2.842754242,0.0,2.674705653,2023-02-23 15:30:09,,none,16.62217164643302,0.0,4.246206772186953,15.22448519952251,3.4018855602837053,0.0,1.248471613332315,0.28153493898799997,0.25680130465002887,2.680539511034785,1346.9031432161578,2.845727301148481
23450,2023-02-23 15:30:14.577971,4,0,310.7315063,218.3646088,241.8350983,188.9312286,319.8533936,407.0206604,373.4461975,279.40271,230.844986,11.2714119,225.9542694,15.77913869,16.51164998,0,4.364171041,1.625656208,0,1.181266024,0.225423328,0.256062129,5.059251459,2.837870834,0.0,2.689521914,2023-02-23 15:30:14,,none,16.609179524340608,0.0,4.247173135345363,15.229988416638665,3.378241125860817,0.0,1.2517956992844672,0.28034449396126776,0.25707433289067444,2.6812837860412255,1346.6403594456028,2.8464127417538854
23455,2023-02-23 15:30:19.651176,4,0,310.6109924,218.3417969,241.8241882,188.90979,319.7494507,407.0013428,373.5296631,280.4324951,230.7811127,11.26873875,225.7485199,18.28188561,15.19923392,0,3.784266268,1.315864974,0,1.200494445,0.203408969,0.247372532,5.117838551,2.82138933,0.0,2.677020693,2023-02-23 15:30:19,,none,16.610194131170047,0.0,4.250901515272163,15.221131322016713,3.365299162028272,0.0,1.2492673092212143,0.2794829209241021,0.2570281958204954,2.6812357645828393,1346.3764691804906,2.84709818235929
23460,2023-02-23 15:30:24.710063,4,0,310.4900208,218.3379211,241.7910614,188.8673859,319.664032,407.0289612,373.4458313,281.2860107,230.7521667,11.2318964,225.5825348,17.79354474,15.10767,0,4.364171041,4.92439873,0,1.348980588,0.324904529,0.264883752,5.117083308,2.815895495,0.0,2.683965816,2023-02-23 15:30:24,,none,16.609192967181006,0.0,4.278230619813116,15.240405580250412,3.352017184120775,0.0,1.2556028933937353,0.27959427575416246,0.25793277649396595,2.681501007060458,1346.1133236873357,2.8477836229646942
23465,2023-02-23 15:30:29.765543,4,0,310.27948,218.3137817,241.7265167,188.8197937,319.582428,406.9869995,373.7816162,281.7329102,230.7225494,11.21569157,225.3223572,17.03051215,14.92454218,0,4.455734953,5.36024295,0,1.4686241,0.328412185,0.271575387,5.126742101,2.822610182,0.0,2.678409718,2023-02-23 15:30:29,,none,16.619304914270696,0.0,4.3016313801756345,15.243788891089237,3.326670416160161,0.0,1.264318550561309,0.27849993015793767,0.2589123401312028,2.681847370672919,1345.850355414327,2.847797801094189
23470,2023-02-23 15:30:34.857523,4,0,310.1927795,218.2778778,241.6590424,188.7730408,319.4645691,406.9888306,373.8853455,280.9126282,230.6684723,11.23787117,225.0800171,14.61932914,14.2530735,0,4.394692345,5.819588573,0,1.379959712,0.324985578,0.266927566,5.158138542,2.820168478,0.0,2.674242644,2023-02-23 15:30:34,,none,16.625572100367027,0.0,4.318909385176332,15.247552838787616,3.34456470486049,0.0,1.2690168571138762,0.27895320286069114,0.25951846961538694,2.6828199942903903,1345.5854885398076,2.8473644709064114
23475,2023-02-23 15:30:39.906865,4,0,310.0918884,218.2609711,241.6124878,188.6998901,319.390564,407.0227051,374.0259399,280.2090149,230.6312866,11.22973061,224.8255005,16.48112868,16.72529911,0,4.303128434,3.016512025,0,1.450463924,0.289381016,0.268009825,5.053236751,2.814674643,0.0,2.690447931,2023-02-23 15:30:39,,none,16.66488024268538,0.0,4.326820359547084,15.286703478726126,3.3756122048481076,0.0,1.2775094872717891,0.28132833949297964,0.2600973203200554,2.6845789273905973,1345.3228395439517,2.8469311407186337
23480,2023-02-23 15:30:44.982690,4,0,310.0476685,218.2400818,241.5279083,188.6368561,319.334137,407.0210266,374.0259705,280.2102051,230.5900269,11.21786118,224.6405182,18.67866256,15.93174521,0,4.242085826,1.529514101,0,1.594677085,0.218627143,0.270941985,5.085860229,2.809791234,0.0,2.692762972,2023-02-23 15:30:44,,none,16.70331524834235,0.0,4.330522070613112,15.305634132226094,3.411127611886034,0.0,1.2897675126250896,0.28352395547009457,0.2607881438897753,2.6855490655434973,1345.0588129956625,2.8464978105308556
23485,2023-02-23 15:30:50.058310,4,0,310.0327454,218.2119446,241.475769,188.5784454,319.2588196,406.9867249,374.5576172,280.900238,230.5134735,11.23110962,224.5859375,18.2513643,15.59601087,0,4.394692345,2.953485533,0,1.511353925,0.282997135,0.272054313,5.103641117,2.791478452,0.0,2.6830398,2023-02-23 15:30:50,,none,16.694655373580506,0.0,4.3431910395469915,15.373706212656447,3.4508421668386,0.0,1.2937641492195329,0.28681716064476276,0.26126348029756397,2.6854806888997667,1344.794797110752,2.8460644803430775
23490,2023-02-23 15:30:55.133185,4,0,310.0579834,218.1952057,241.4050903,188.513916,319.2615967,406.9816589,374.7169189,281.0028687,230.5045776,11.20565891,224.498764,15.9012239,16.38956477,0,4.364171041,2.558234648,0,1.176993041,0.271094147,0.256181301,5.069228429,2.7902576,0.0,2.673316628,2023-02-23 15:30:55,,none,16.63492966792348,0.0,4.343799312514213,15.3789445565874,3.485367083882708,0.0,1.2879231436581724,0.2886400908375123,0.2610813144815444,2.685739523423345,1344.5308199781186,2.8456311501552998
